,Map1_01K,Map1_03K,Map1_06K,Map1_12K,Map1_24K,Map1_80K,Map2_01K,Map2_03K,Map2_06K,Map2_12K,Map2_24K,Map2_80K,Map3_01K,Map3_03K,Map3_06K,Map3_12K,Map3_24K,Map3_80K,Map4_01K,Map4_03K,Map4_06K,Map4_12K,Map4_24K,Map4_80K,Map5_01K,Map5_03K,Map5_06K,Map5_12K,Map5_24K,Map5_80K,markers
O08795-2;O08795,0.3774283149568965,0.2642904323967271,0.7744017072303241,0.7901529393831617,0.5005843199024442,0.05092051555645876,0.05458733465440463,0.3557576681401684,0.586233761834596,0.8603560117202721,0.4392815405721251,0.025396744745355564,0.12890605152177156,0.18382365394712333,0.5134054841386786,1.0,0.5379977304676258,0.12182646545737871,0.06917839540673798,0.24165438748031018,0.6511864234540926,0.9520688311908283,0.5318750740985377,0.15553071490269735,0.0,0.25887065359145045,0.4968582219738166,0.5337381230628534,0.42556272547126783,0.13484240299442837,unknown
Q00PI9,0.9608174756159718,0.13872504477627634,0.016014412445966422,0.06479297865970576,0.14896712554690072,0.2572495548634122,0.8689538896271344,0.08656921808278761,0.0018488268878255254,0.06708300287303509,0.13294746075182126,0.23557836242259297,0.9694313281615228,0.1350063816041718,0.0010924886155332853,0.06061210876564557,0.2523543654899649,0.27825895131597567,1.0,0.0616310644935945,0.0,0.08875944766296684,0.17367417577511504,0.28609545619278137,0.8558755403354132,0.12008445777373868,0.008839703557416048,0.1024575741500384,0.21451644247889823,0.33829855402828884,Large Protein Complex
P26369;Q3KQM4,1.0,0.18612702395606523,0.07766191648518132,0.1603600511315214,0.31484944607518184,0.6587089290786854,0.9666816589338125,0.11678581573714542,0.016552646529684755,0.13840427042893727,0.24183907773884986,0.6823217498342957,0.9779258592936274,0.16541402329324897,0.0,0.10636421740365429,0.18889073004450319,0.823821134362276,0.8811665561973305,0.15106287283401248,0.019937742638007756,0.17217237950951667,0.3184180001893758,0.5986412271565197,0.8365448347694341,0.15225830887226635,0.027548290881545368,0.3232530063440968,0.30698442382350094,0.4164674273269573,unknown
O08749,0.06555723175740268,0.6603715254117957,0.8280671589776621,0.2217010426871216,0.005005635893340907,0.0007188585419426889,0.06123582338352368,0.7271347044375318,1.0,0.25363491965236135,0.0033381861128730646,1.8279747552612164e-05,0.05283746091210068,0.49998235854972456,0.7984067067823377,0.1916630444427926,0.005659143658743346,0.0001058758632393495,0.06447076830702453,0.5908650261738552,0.6662927512163569,0.1450564785801963,0.0032404044023390346,0.0,0.06529376437068596,0.5780447574593932,0.6135449507004982,0.13026427870329807,0.004167700957236768,0.0018051861843895213,Mitochondrion
A2A8L5;F6S1X8,0.013517810918713506,0.1961318365537813,0.3790440976564606,0.46923973023695564,0.33986155942547536,0.1653031868354573,0.012874215484187667,0.23933478661334573,0.3476057953247874,0.43735654626851195,0.3805270364456908,0.1645781945385003,0.010965838033425433,0.13232592358251571,0.2160691247200943,0.27759460737547725,0.34225073858590116,0.13634633541109492,0.0,0.18606432988467603,0.3235162785486302,0.6188847311679107,0.6272880509735471,0.2608373990571796,0.010371344349920764,0.14870415865467718,0.4904787091182594,1.0,0.5974150729193931,0.23885695078126076,unknown
P80317,0.09675139180165963,0.28104170439476195,0.1969903201874024,0.2824203620728919,0.22589539726955576,0.7376461172676874,0.0035634795917759087,0.3420414648822,0.3778515138946481,0.343122192299378,0.3544610675250164,0.8599727773526266,0.0,0.39122916678837005,0.37557322366384094,0.37282759184722597,0.35234634684924,0.9037860510220176,0.04763379113336085,0.6319685011771157,0.43761281917969885,0.5213253807373484,0.4831202060976382,1.0,0.08269609360851946,0.5076556393524978,0.3950847348712765,0.4502894596947091,0.532599996494937,0.8459525297784211,Large Protein Complex
Q9D0I9,0.14085423568386246,0.29343646474207286,0.36939481779460476,0.556510293421676,0.5258518693800279,0.9504555134879318,0.024195456696640225,0.22493196876479,0.2050254377662092,0.33947586370089955,0.2821373639375288,0.8333086843350684,0.0,0.20706637482252724,0.2350479176526269,0.39240712257453786,0.4626863464268815,0.7507986275437768,0.07310399905347806,0.2276827969711314,0.3231039990534781,0.35939718409843757,0.3935459062943682,1.0,0.011254732607667328,0.16435459062943666,0.2940871982962605,0.35787387600567855,0.36299100804543266,0.9523485565546608,Large Protein Complex
Q61553;A0A0G2JDU7,0.14438894392432125,0.5857459781501586,0.5179989116937118,0.4092171171045477,0.1980577918544455,0.02720765721142389,0.0,0.7250631357173762,0.4808081371824031,0.2829735876435381,0.2247910591452609,0.04810871900768735,0.020838274895006986,1.0,0.6957625817973793,0.48479161725105,0.3291986996135116,0.044774036918697614,0.04411826261667888,0.4033500299981869,0.4530702794714744,0.33921669852520525,0.19840660797254137,0.06698664731899982,0.03765121178719409,0.33720054136261574,0.5829554492053967,0.4435545757698368,0.22107965564872784,0.04146726011915528,unknown
O35691;Q3TUQ5,0.7966364941262092,0.08370676086080228,0.0,0.05293978704032057,0.1442649405218934,0.23055647711420238,0.9830418254532722,0.06180918150562984,0.00026715854345434975,0.07042958690021323,0.18834946490902763,0.3975877669650705,0.962786228078018,0.14061085767313564,0.00042126258993048136,0.09106203259872561,0.26486313339959483,0.45898712591915447,0.8910504579716504,0.06471629714221035,0.004915178844811796,0.08701091312367482,0.2842708220475094,0.3563094166993586,1.0,0.1149313362166711,0.0007866708748062542,0.20569794664769808,0.3519218255071117,0.45764123905036697,unknown
Q8C483;P26638;A2AFS0,0.16956242546555247,0.3758187322264017,0.2274837170901754,0.1938354279423907,0.27091092560315533,1.0,0.0,0.21654894046417758,0.14145491239335822,0.16655352719933922,0.20928355196770929,0.9830290799009274,0.05471057701128268,0.3570131180625632,0.27069076231538325,0.2653701495275666,0.271901660398128,0.8062012659389046,0.09531235666452607,0.3010916429685341,0.27641500779744876,0.37510320154114324,0.4001467755251803,0.9469223007063579,0.1360976057242445,0.3504816071920001,0.31696174662875,0.4822309879827537,0.4094853683148332,0.9350518301073294,unknown
Q3UH60;D3Z5G8;Q3UH60-2,0.11275452368332399,0.33447594139426534,0.5692006515187268,0.8087614567092116,0.7215183017181682,0.738541356350567,0.12492987662154244,0.3349015177600756,0.3407048318393018,0.6125707520708153,0.6562503627071293,0.6556700312992063,0.11700641846537196,0.38082507650702324,0.5250567757560743,0.7035280280725642,0.8444711826767202,0.7424876099244393,0.12168002073717549,0.537437179125093,0.5776734900743993,0.712503820515101,0.6721127545236819,0.8501197417138335,0.0,0.37231354919082493,0.61079106908652,0.5944644121436289,0.8514351595717924,1.0,unknown
F8VQE2;Q9QXL1;E9Q0A4,0.08384586576719004,0.7666270380861656,0.5210890235534524,0.3252417301519875,0.19458554620834984,0.21364245301751125,0.11909435707445581,0.5137749113383824,0.41079924898394177,0.38875637471378227,0.3255684774330733,0.3241106818713065,0.00897046958611166,0.7344047292898781,0.6272316210937993,0.46322962039506294,0.36618567791263745,0.30792412425445026,0.0,1.0,0.8079480019403772,0.6784304065992903,0.4557144329300932,0.38584078359024854,0.09384433256840967,0.9332932858460616,0.9737345454819648,0.6746351112574496,0.30402829128766046,0.29332103423054867,unknown
Q921F4,0.9200075557544872,0.2516764330268603,0.048870127256974046,0.09220894946267902,0.22775261474275507,0.3583439757230319,0.5512538856699367,0.054684773101514435,0.030530997072145055,0.11341433868669468,0.20119249516472743,0.279148170809328,0.5966130509233213,0.07911778353584689,0.0,0.0629304008245629,0.14900029976634696,0.1963141058544775,0.9807821027171965,0.3317920689216211,0.08057965777359828,0.1755932704508408,0.374227485699503,0.3324326654977144,1.0,0.2945307014121864,0.043244375274614236,0.34735528061004445,0.37736476636703675,0.34785625998365594,Large Protein Complex
P12970;Q58ET1,0.0,0.06707268905675703,0.06807948414917311,0.1393141092264253,0.29017848153615294,0.8403997441191575,0.060180014962523454,0.04218161654117848,0.08742543907882878,0.13533339632256505,0.26668143299468927,1.0,0.05438707089231423,0.06622078551702001,0.08226755037460572,0.1539823392651638,0.35419516025854575,0.3558215215616792,0.054743321463477594,0.05482076723981711,0.10082355838559615,0.10141214628577812,0.21200471489886416,0.910813443967209,0.0327177426724672,0.04229004062805447,0.06913274670739229,0.05084005433595691,0.2199351623960492,0.977107028513988,Large Protein Complex
Q9Z0N1;Q3TML6;A2AAW9,0.2535808269016792,0.12703178443804722,0.042269358247528734,0.07706799008612805,0.2649370374949232,1.0,0.2509080847506525,0.057499278830587794,0.013846452729552478,0.03919040638632287,0.11195492838346288,0.66031448873504,0.32815857485149874,0.09293960426932292,0.04839782648369573,0.05063492343830102,0.06518194074047878,0.7991911128379935,0.3041745406592374,0.06851403778339045,0.008712903928460743,0.026073953715641713,0.11762420303420958,0.7197741709495297,0.43713463202698694,0.1371222691227635,0.021217098485250798,0.0,0.151822350953416,0.7031725567074647,unknown
Q05920;G5E8R3;E9QPD7,0.04681199505058582,0.7592255622679948,1.0,0.20208894388237802,0.03207657034718679,0.06844093456583437,0.020521872043088966,0.5903049712497255,0.8751728655651777,0.15451634034500333,0.0,0.02336123444209905,0.038354319819491896,0.5584030861052464,0.8971540869058873,0.16333794308173807,0.00028724070165223,0.0027781497925613197,0.015239100371206052,0.7709440279496312,0.8380522599898081,0.14351845112453526,0.004213407089307805,0.04482422301477534,0.09660819564742681,0.6819128029696468,0.8134507606084852,0.0830555353373606,0.0045263847441589546,0.020823931872770873,Mitochondrion
F8WHU5;Q4VA53-3;Q4VA53-2,0.6264507791454296,0.1037002642571125,0.021567387462837338,0.013818187688068355,0.005493091618311287,0.030428973898081992,0.83216872194701,0.07054705875091766,0.013297364740333922,0.011940946179096615,0.014179487836861328,0.05002274149425362,0.8082877791292901,0.0973051091924064,0.0027750320232523525,0.0,0.01772602149189898,0.04989930123316822,0.9418881232427538,0.05435264603695053,0.015281904322403152,0.009807803513489633,0.018706896797294943,0.07199985566984853,1.0,0.1078639992175787,0.02365590172635951,0.01916647438472149,0.02239253813117138,0.07575528822826198,unknown
F8VPU2,0.07067528344689372,0.30413101331588305,0.5624420693576809,0.9685225978093642,0.7753102557824442,0.4063975064928409,0.024889789019255586,0.3586303983945127,0.4268948855132213,0.6257775679729554,0.6301054603174346,0.35999288302147786,0.01964622685930067,0.33803283668097167,0.5297825113877661,0.7429312093533761,0.8071282791298201,0.4658058435362726,0.0,0.3403170020850026,0.582017767600997,0.9913442153110399,0.9461017110803251,0.49866576689250564,0.035226639299426404,0.3033495883092406,0.5127314170120635,1.0,0.989560963372806,0.628582683381414,Plasma membrane
B9EJ86;A0A0R4J150,0.08667065670890953,0.11804886934346571,0.42669164780070645,0.674529652085665,0.5987188494799924,0.37312966769887285,0.09473748124246481,0.05589962441558856,0.30618803507767517,0.6183437855092077,0.44649006392741564,0.20058202572709852,0.10074422961825737,0.0,0.20422510777451153,0.5480192909868412,0.39082463764344666,0.34348625603927535,0.12446763295081083,0.07051532262961185,0.2200768516831908,0.6683277386001881,0.8016471935257224,0.32225662910822594,0.16172248388803673,0.07498243514012834,0.3243167052659887,1.0,0.6836590422163807,0.2669815330436223,unknown
Q7TT37,0.14030797956804145,0.5102080544209298,0.37809370920958446,0.3548096162634146,0.3528897389926842,0.7042496036904506,0.16049347989587084,0.4225187762880867,0.40144477461868666,0.4362481311892315,0.4521429290585249,0.9645715671087509,0.0,0.5090471983967683,0.4537279440145918,0.4391056229410151,0.4456019518454594,1.0,0.19169371796065332,0.4774585200469786,0.4916790063429612,0.5436273134242062,0.48652212669716577,0.8965945172323494,0.10036783509057906,0.47245790948135763,0.5712422923066717,0.7396780365816982,0.5767786825757516,0.8748954392422467,unknown
P21107-2;D3Z2H9,0.1682811225216592,0.49580414146777363,0.3372227042567248,0.22587705098486127,0.08675973529830681,0.0,0.060464393478288435,0.5130149315582953,0.44619847446871896,0.37007731257851006,0.26845076988824057,0.09186210647638561,0.07928748106036122,0.6886776570533164,0.6157681399655522,0.4613696111060754,0.2557336924850107,0.0715756484802966,0.12180939924111904,1.0,0.7364638236703405,0.517489218974605,0.26425491135601364,0.04230824019995088,0.1292428029371008,0.7466944663878068,0.6821378158225314,0.49531850969321006,0.25191338919177875,0.10239060334891677,unknown
Q99MR6;Q99MR6-3;Q99MR6-4;Q99MR6-2;A0A0G2JDF8,0.9565243991746125,0.13679148211938433,0.0,0.10468071852468515,0.20607434791233661,0.3797635446426752,0.7333712779231083,0.07439611556166903,0.03314527895762379,0.21933950458208773,0.3027588930314819,0.37473001559188923,0.7698110618985027,0.12483337442967199,0.016135102515281306,0.1679289113672473,0.30659661131329713,0.3775851296759443,0.7720080165670776,0.23766599985539025,0.12105127525339145,0.21531638928182723,0.37410893558009845,0.38079249809504606,1.0,0.23109367555150942,0.05163863154752714,0.21939512368762104,0.33237606672809533,0.4927259479813043,unknown
P14148;Q5M9N8;F6XI62,0.00457949925101664,0.036423644833659966,0.04931768424171526,0.14094059161467634,0.2686463974715625,0.8137253288119967,0.037315840589968445,0.05921085120742663,0.09698925085186523,0.14497357981201267,0.25727172463744286,0.8007374606989413,0.036863158241288156,0.07550741575993004,0.08579565095721679,0.17328680307494715,0.33972575680258077,1.0,0.04314638924097494,0.11308828128858096,0.12454526000427965,0.13432319873578127,0.3297832063079222,0.7155179509127723,0.0,0.09702217320449708,0.13007621524634075,0.1842828688538079,0.28316515498197437,0.7701525951044456,Large Protein Complex
Q99JF8,0.6894773613059554,0.13219703307321173,0.036337488518066785,0.011561458711198395,0.007868014134396894,0.0036440291643090785,0.9829826666304403,0.1299725450510465,0.029112669206078662,0.01868617606218908,0.007049243650238654,0.007202097755761696,0.8908729733126602,0.17952937142483127,0.0163520525589319,0.010811488463725656,0.009729433932944094,0.0,1.0,0.08117998920487779,0.021674934611969097,0.01566881695212414,0.005781126585603131,0.007314116616877879,0.8389629563954297,0.16316349526176166,0.03609438375564452,0.014234022177827791,0.009282947408495315,0.011180117907398694,unknown
Q8VEM8;G5E902,0.025996204409699714,0.6598689659157543,1.0,0.2513392892239442,0.002735969993593223,0.0004388777960148078,0.0480136367850557,0.6415980216901709,0.7821790386341397,0.2407059775180653,0.015552619052278413,2.4451219303366523e-05,0.053465233141876886,0.6564684652179357,0.8512685766215772,0.20359733895059356,0.00915832833533948,0.0006164055229215907,0.05337077478915967,0.6578988345590819,0.6738218140171238,0.19557377658978733,0.0054118401855676,0.0,0.06221477541356722,0.6451334628918712,0.6581417274660686,0.17456084132532637,0.007518531332168912,0.0006362687650929782,Mitochondrion
Q810A7;Q810A7-2,1.0,0.23481103054273805,0.01352724675895387,0.13626126126126112,0.19861019556141482,0.2118353109206763,0.5546308503625572,0.08845583388266288,0.031476598549768656,0.23330037354427594,0.2622363216875413,0.1785871237090743,0.6067759833003737,0.09383926609536324,0.0,0.3267139090309816,0.43350362557679545,0.1652521423862886,0.7031147000659189,0.40809712151175587,0.11351900681168875,0.21826246978685995,0.319503955174687,0.14149362777411464,0.6758267413755217,0.3139969237530215,0.06365359261700686,0.2050785541639198,0.19709953856295265,0.06865249395737096,unknown
E9QKH8;O35927;O35927-2,0.019541817043172843,0.36448440496097223,0.7534524724157301,1.0,0.8234421101563064,0.3656747735475084,0.019697170231585143,0.4419592417795966,0.584985053812731,0.668230151915242,0.4905424207012764,0.24340979669311533,0.015215129867195289,0.46994299143257484,0.6809005158532888,0.7743948892432642,0.5259508422160385,0.36363702393326863,0.0020080912782702515,0.4282195636875437,0.7714088799075466,0.7635403417931561,0.6305216961824276,0.38724263827644334,0.0,0.33518923228892933,0.7612403075751022,0.7758677181723687,0.6654257242283187,0.48198790746922066,unknown
B1AXI9;Q62036;J3QMP9,0.008009860312243218,0.10865333698530087,0.12979457682826662,0.3175385739066921,0.6284305669679537,0.8071030767826167,0.015728658814936555,0.1729370948598562,0.21720076691317508,0.4681274536656625,0.7022185702547246,0.7210262028667945,0.002942755409476855,0.07970419063270337,0.1543065826714143,0.47857208070848206,0.8088195015064367,1.0,0.0,0.11164795033324203,0.1628485346480412,0.3917830731306496,0.5957819775404,0.8755957271980277,0.004388569341732857,0.1379530722176569,0.16279740710307647,0.40622660458321913,0.8101159499680454,0.9368574819684108,unknown
P15864;Q5SZA3,0.38134656442873877,0.1496113624751578,0.035953584965041224,0.02312527643029811,0.012522980545135082,0.004859992708392002,1.0,0.19848326783189943,0.04831888286867157,0.029730463055960818,0.00858965666628459,0.010518759701367857,0.9474499122870054,0.2198400379215423,0.02799822048501497,0.01622868451232678,0.016840635626174914,0.005048758581076352,0.7058749249631379,0.08141928623835282,0.02049615312635783,0.012471498943493925,0.0,0.008384377827036063,0.4796149046683779,0.14572272074112788,0.046512170056357646,0.008813714957704125,0.014567674346167481,0.006042450627848855,Large Protein Complex
