,n113,n114,n115,n116,n117,n118,n119,n121,markers
Q9WUD1,0.0006939308176255563,0.0007271825764755171,0.0005676971598880091,0.0004593036905155843,0.0003083229971548517,0.0003420747409556579,0.0002862116698235279,0.0006572557567806603,unknown
Q9WUK4,9.41971238632837e-05,0.00014329338164521233,0.00010828898884202782,0.00019505642513314138,0.00019398678341442954,0.0015195460028676235,0.000548443112976715,0.000591917415612432,unknown
Q9WUP7,0.0003809891002901036,0.00036201998197201373,0.0003585558464388835,0.00024061977743223794,0.00017759824147850432,0.0003497469004144272,0.0004110684304209905,0.0013930277773513606,unknown
Q9WUR2,0.0003170958736517986,0.0002937265466999427,0.00028828425602670963,0.00045307009109313404,0.0010056127074901601,0.000792316938720834,0.0004653572850353473,6.179181654380229e-05,unknown
Q9WUU7,0.0003695265986438259,0.00033429639888463006,0.0009611880458221813,0.0015450937900003034,0.0006064561084395007,0.000154276904137769,0.0002932504193410098,0.0,unknown
Q9WV55,0.0003578390523654935,0.0005269653894250419,0.0012941731102454512,0.0008710816268285348,0.0006638919641826747,0.00047272968969436165,0.0003032084443541963,0.0,unknown
Q9WV91,0.0010269075983014512,0.0007242121302959859,0.0011678042519992426,0.00045985756666901573,0.00029646024354535957,0.00031520147228733807,0.000454966584457515,0.00023221402107508459,unknown
Q9WV98,0.0003217259146906596,0.00035096440421641777,0.000334630901917072,0.00040215752959717595,0.0010735954196256867,0.0007283140200111817,0.0004043803638211815,8.582132858868551e-05,unknown
Q9WVM1,0.0009795134671177388,0.0006686727790359776,0.00045449361012070796,0.0005018569038586094,0.0003445330156140142,0.0004767247044003866,0.0004284516385707352,0.00025486213159866785,unknown
Q9Z0F4,0.00039670101249459364,0.0008153819702005847,0.0004400428386334427,0.000982378280296056,0.0005198510508469526,0.0005920970895407779,8.012120999830267e-05,4.712500594750243e-05,unknown
Q9Z0G0,0.0005073155903926575,0.0005964372615732266,0.0,0.000601113781800382,0.0004343748071765562,0.00023124186674552713,0.0002185891683082989,0.0009149355191402185,unknown
Q9Z0H1,0.0005060147361850865,0.0005362983840448219,0.0003930303338178801,0.00039241581126006424,0.000371930090041564,0.0005549842465987393,0.0008280129044662717,0.0004133015884418626,unknown
Q9Z0H3,0.0004237930506928377,0.00042827866262703466,0.0004280551570914927,0.0003716162120997111,0.00024089013123187748,0.0009049836682947165,0.0007264466604596303,0.0003965721155742263,unknown
Q9Z0N1,0.0003039678398143206,0.00030110985648437564,0.0002625071167659661,0.0002539539642375358,0.00019264908348888882,0.00048091630244534146,0.0007610467411634013,0.0011418271041150375,unknown
Q9Z0W3,0.0002914269772260946,0.00040306068865021016,0.0002755303299803645,0.00032946415635816656,0.00028195208107367124,0.0010279486411780637,0.00043152772368596225,0.0005934756651136863,unknown
Q9Z108,0.0004832856134507754,0.0007619715250248416,0.0006965550029959843,0.00046026344813831935,0.00041985411143358685,0.00044532180810956525,0.0007434457732020413,0.0002493522420289779,unknown
Q9Z1B3,0.0015850765083295646,0.001269657328704873,0.0010950599691812246,0.0004566999092127552,0.00025524437112409766,8.88152219703714e-05,0.0,5.304312116264301e-05,unknown
Q9Z1G3,0.000650193288946659,0.0007396541266702932,0.0007248075213552158,0.000711409126833567,0.00029209517513877683,0.0003130604135726371,0.00032463619687409195,0.0004408484850475245,unknown
Q9Z1N2,0.00035944636248540706,0.0003963426352460128,0.00037309169494217166,0.00031283066105828477,0.0003191035709786129,0.0009598509455624978,0.0009812049791561158,0.00024095531099033778,unknown
Q9Z1Q2,0.0003877530572622665,0.0006214411288684933,0.0007259424380782406,0.0006455565474039572,0.0005104010127432698,0.0005927535236724197,0.00027726791415497436,0.00029548179768665637,unknown
Q9Z1R2,0.0003309539750903755,0.0002875535549474428,0.0003553932360782233,0.00035182418668176736,0.00023525510859421524,0.00040867460550250657,0.0003745762252509852,0.0012917731200243158,unknown
Q9Z1R4,0.0010071161157406165,0.0010117081397402778,0.0004911297419563017,0.000561897281337162,0.0006513633140440091,0.00028293002484760697,6.0542957335955834e-05,5.7143205983291904e-05,unknown
Q9Z1X4,0.00033482277822801163,0.0003730170553228301,0.00020346068388434494,0.00038508860342524137,0.0002640366090314087,0.00035999041475968447,0.0008929904329482794,0.0009429574260539171,unknown
Q9Z247,0.0004551499833656383,0.0005580421087282866,0.0007647651788665645,0.0006559077709200486,0.0006702894891997884,0.0004844227455576759,0.00033064435937566486,0.00019844896390110633,unknown
Q9Z2N8,0.0001988899193944034,0.0002044647039104191,0.0008452689484983076,0.00011873680481196498,0.00012119395788716244,0.0006737940475089342,0.001441560979190369,0.0007143206193193991,unknown
Q9Z2U0,0.00018026567406250512,0.00020228414006348702,0.00016890056931741294,0.00015365767083122718,9.953056873697565e-05,0.00016979536284153368,0.00018023475907754334,0.0021446776910972925,Proteasome
Q9Z2X1,0.00028216840835033614,0.00035827187206323387,0.0,0.00013253872021229738,0.00023030736309872875,0.0001919863204424784,0.00028920104282779106,0.0018181203771163697,unknown
Q9Z2Z6,0.00034427598795251174,0.00025901046960530473,0.00025277994664273654,0.000415080993387707,0.0010998791532597946,0.000791868267347873,0.0003777361155504368,7.396421289509696e-05,Mitochondrion
A2AL50,0.00036164932996128753,0.00044758036900758745,0.0006874670411377965,0.0005488030009262331,0.0006134990781060835,0.0006305103339882245,0.0006134347190892974,0.0001863183907917051,unknown
A2AP56,0.0009979663249168984,0.0011306546740546203,0.0004346319656058416,0.0007571119935008135,0.00039204256061399506,0.00020364842785014644,0.00013353692798784666,0.00010623756138543069,unknown
B1AWG4,0.0005172000649828066,0.0005648723075788496,0.000516572028529304,0.0003063498647011622,0.0005071248242697809,0.001197429527737702,0.00021422607777020242,4.909840299314385e-05,unknown
B2KF05,0.0001495390169878518,0.0,0.0021765995693695723,0.00011619019671162335,9.057375774655095e-05,0.00010178643637515027,0.003232880412416784,5.5774962961242326e-05,unknown
B2KG28,0.001050470020280241,0.0009236577817167391,0.00218952306125121,0.000810752252222896,0.0002547946111975701,9.092269492591695e-05,9.518065640891716e-05,0.0,unknown
B2RXS4,0.00103747480692649,0.0006939123629381818,0.0015350639701930955,0.00038410177412983497,0.00035354690852763604,0.0003643985119148325,0.0002480104069332978,0.00024444198816505,unknown
B7ZMW4,0.0010249306965576402,0.0008127974278563216,0.0009794259179452822,0.00047696793315872094,0.0003422548781912926,0.0002545137935470644,0.0003165965491012163,0.0003033020294667293,unknown
D3YUJ3,0.0014732556248275746,0.0009590334652756295,0.0006511175393624004,0.0004849583030713428,0.00032054741277811954,0.0002707579569729105,0.00020248883901248892,6.395820393011987e-05,unknown
D3Z0M9,0.000329735201366399,0.00042996000116496137,0.0003360492676847228,0.000446490943253754,0.0003243973665119942,0.000559876083064493,0.001098634674924799,0.00044337481441802506,unknown
D3Z102,0.0007339464745701668,0.0005496189596814974,0.0006704105081267168,0.000503199256803455,0.000673397443035996,0.000413748948998475,0.000122166401109173,0.00037393073022440543,unknown
D3Z286,0.00048659796181705684,0.0005219558769505213,0.0005150690503616513,0.0006599728577628814,0.00043623270203850865,0.00083836655008898,0.0003027098723245095,0.00015779190942810342,unknown
D3Z689,0.000578856676732107,0.0005908194962521105,0.0007161142169411058,0.00047378884092558085,0.0008573671534715482,0.00023634153616090055,5.4484893478625784e-05,0.0004965431820762857,unknown
E9PWG6,0.0001660351828908219,0.00021585368838287353,0.00016234709973726117,0.00030903301923010477,0.00034318384907201316,0.00138049143275422,0.0007221875441768931,0.00027108719375771337,unknown
E9PYU6,0.00032979064239293084,0.00037200851511653824,0.0,0.000437472389591582,0.00022521535847831007,0.0003446999198878267,0.0004384416180160014,0.0012809460667657225,unknown
E9PZP8,0.00043523902795229556,0.0006329064250136354,0.00036502842292375514,0.001021011342203821,0.0005973331735973397,0.0006011511893823399,0.00014269124893314587,1.4194322081174846e-05,unknown
E9Q1T2,0.0009542108356698601,0.0010297537242728244,0.00035729495223066083,0.0006985929108180448,0.00030198624184179075,0.00010278818451207664,4.4619371217024894e-05,0.0005123482521862851,unknown
E9Q634,0.0010267528550679098,0.0007654892446661703,0.0005489633464047764,0.0004818856013452877,0.0003220685146973267,0.0003931493068127678,0.0004220395636523583,0.0002576789845883239,unknown
E9Q9E9,0.0006002398960234292,0.0005711166069737765,0.0011851712423862637,0.0006958712452551445,0.0005103863177758146,0.0003962490230839657,0.0004358214459860912,0.00013249084125020372,unknown
E9QJU8,0.0009065888645120929,0.0011611893347157171,0.0004400657070102372,0.000845891962391479,0.0003997892975298521,0.00020522858683921642,6.753260343964037e-05,9.678473065178032e-05,unknown
E9QNN1,0.00014475503658957994,0.00025908209828968666,0.0,0.00021646339724942093,0.0002644331833949,0.00044212157296805534,0.002425006979307605,0.000326071537092593,unknown
Q05CJ5,0.0015667037289384968,0.0008020991191057319,0.0008335097166338785,0.00048572042520268294,0.0003191449424987126,0.0002533491122729065,0.0001825173547491701,9.828301843780064e-05,unknown
Q3TE95,0.0006254317325853188,0.0006148525259168795,0.0008597508647065803,0.0005838184660846321,0.0006176050274541904,0.0004555861271096133,0.00034216555655678293,0.00015996870381172428,unknown
Q3TGQ4,0.000898789109957574,0.0008030344135900058,0.000275052492009189,0.0005086691717870594,0.00033963239793377803,0.00034590507531465824,0.000552484884861257,0.000307828223664739,unknown
Q3TLY5,0.0006022117868134656,0.0007065460127075109,0.0006737067235179447,0.0007659386238263383,0.00038041690181620267,0.00029273280302656167,0.0006658733353870917,0.00018797323765436843,unknown
Q3TMF5,0.0003371281176677655,0.0003910719965386687,0.0003587340296536782,0.0003703730118029164,0.0011698021645103766,0.0006577257362861848,0.0003364518723592451,8.766522981605129e-05,unknown
Q3TQ93,0.0010182366830916636,0.00125044858804842,0.000774691649062163,0.000680244653550879,0.00026182760484920806,0.00023725373245916636,0.00011687433735312974,9.339394315794852e-05,unknown
Q3TS40,0.00035105481682669233,0.00031766895931596635,0.0005117233539583111,0.0010063867229231343,0.000682267384139757,0.0006077513444151273,0.0001722849518317149,0.00015844324203580156,unknown
Q3U452,0.0008364715093606389,0.0009035806360897467,0.0004213230289860387,0.0007778268938376696,0.0005488381009442958,0.0003156583457135437,0.00017141302711147852,7.138159096945633e-05,unknown
Q3U561,0.00043928356590755606,0.0003691614808438725,0.00020613543197522548,0.0004098797429559262,0.0004508827650845218,0.0005206945171033726,0.0010990235173613915,0.0003967021697621574,unknown
Q3U8M3,0.0004299203494999605,0.0002894070847603218,0.000681299362084204,0.0002875006670617529,0.000398035173032189,0.00026979189033924983,0.0018048210686718643,0.00031073417254330116,unknown
Q3UJU1,0.00018867307721074018,0.00023832832717301768,0.00021036814452982463,0.0004580015056700697,0.0011838099541763008,0.0008706524831837207,0.00027069862629368444,6.968961782567809e-05,unknown
Q3UL54,0.00039890962046423075,0.0003515046105309705,0.0004930207612457668,0.0003182115429867084,0.00027587689284898137,0.0003681309277962778,0.0013414630833143725,0.0006105112370510803,unknown
Q3UNI2,0.001056364106577596,0.0009474236558962866,0.0005390521110992212,0.0006897276692273164,0.00038783879528537986,0.0003205826164439987,0.0002051332036754159,7.541020094021234e-05,unknown
Q3UNW7,0.00047720955965937503,0.0006286102339690873,0.00043008195120399243,0.0005430028585386758,0.00036433274342497206,0.0004917231907468249,0.0007444536947974844,0.00034823140547869723,unknown
Q3V0P3,0.00012764753294248004,0.00011208338853315489,0.00016747867318096736,0.00011615271569910176,0.00013084512228868364,0.0007525086953504934,0.00039167290211501244,0.0015479416054353925,unknown
Q3V1Z5,0.0001766626373391184,0.00016516697033398947,0.0001786144830305869,0.00039135480263275524,0.000380452126417778,0.00045673854493758067,0.0017504047353336216,0.0004621905495099068,unknown
Q6GTK8,0.0001629282900861275,0.00018653613705832753,0.00020728703685017052,0.00016244394764672088,0.00019164082531977452,0.0013780964973467355,0.00033251919268143237,0.0007928394667470909,unknown
Q6ZQC8,0.0011797846013830936,0.0010557197412118951,0.0007372612056367031,0.0008362065476738287,0.00041820717078076895,0.0001580683554395592,0.0,0.0,unknown
Q6ZWM5,0.000310674914044213,0.0002850504170150894,0.00020134325399943646,0.0002708166117690843,0.00024159522370025948,0.0004908324810446267,0.0014374258509981454,0.0006811177184660505,unknown
Q6ZWQ7,0.0005094361785264027,0.0005547258424912552,0.0004781660792071182,0.0008798358823266663,0.000595938941583398,0.0005841433437008229,0.0002909646584996094,4.240966432318105e-05,unknown
Q7TNL5,0.000745793596089652,0.0005091840815607131,0.0007463573832370141,0.00033976786068537295,0.000291903183133479,0.0002661631234809335,0.00033723607762724354,0.0008932403839388023,unknown
Q7TNL7,0.0004742065312664523,0.0004516960174621187,0.00026077139211380445,0.00022796087829086832,0.00012684167115623263,0.00013788964226331827,0.00010763636404158133,0.0017455654353385544,unknown
Q7TNL9,0.00032547075056763903,0.0002484751061213653,0.001166820099016108,0.00027899190490920234,0.000755684219707369,0.0004365693819646863,0.001200566995842121,0.00015723085688883917,unknown
Q8BGD8,0.00035607706127423444,0.00031499453198309985,0.00032924654170958214,0.0003625265116994704,0.0010813161677452185,0.0007279275904532649,0.0003484008133400967,0.0001515127104570738,unknown
Q8BTC5,0.001291311649750472,0.0010277996039894158,0.0010118514367883254,0.0005651243059992718,0.0002643170272458799,0.00016311491814854508,0.00015807847007317106,0.00015927321877141245,unknown
Q8BU50,0.0008001187826047638,0.0009640220935485583,0.0005418951547580631,0.0007041704307146125,0.0003649057669329165,0.00024292224013484773,0.00034967072926419445,0.00022378887734940333,unknown
Q8BVF6,0.0012386137323093062,0.0010097739629210485,0.0003192011999208739,0.0007052248069753956,0.0003513226438071712,0.00024304451728856828,0.0001880411800220168,7.74499441397809e-05,unknown
Q8BZS1,0.0003207133501314426,0.0003290379559697608,0.00028846086121061924,0.0004956095419677404,0.00045731537678168774,0.0004043971802768587,0.0013965754120967718,0.00033204388013204295,unknown
Q8C615,0.0005212775460965742,0.0004770493799004222,0.0045718813100987495,0.00035383724402013105,0.0003177726649994123,0.00014861067857524244,0.0005085907113461086,8.417318127839225e-05,unknown
Q8CGF4,0.0003805937330394626,0.00044424161800584914,0.0007767761446820032,0.0004951551595222644,0.00037520002638122816,0.00042112815114396166,0.0013340710766700957,0.0001930135748616051,unknown
Q8K086,0.0010230408244502034,0.0012805338596725076,0.0006375850606460671,0.0009477063996379253,0.00029079124809050375,8.165693854384964e-05,5.7334120793092885e-05,3.3147764500353925e-05,unknown
Q91XX1,0.00121546568369299,0.0011149643487712065,0.0005485505237813763,0.0007824469227744172,0.0003827948743658449,0.00015155575059348577,8.565512125752041e-05,1.6940998076988644e-05,unknown
Q99K86,0.0008724920442407534,0.0007081682976899457,0.0008601958551568552,0.0005272883688211182,0.00034263499484535846,0.000301107021029786,0.00043709680000554493,0.00034071657009433217,unknown
Q9D2F8,0.0007329088856813716,0.0006383206983140405,0.0005514220302216866,0.00045785656820997964,0.0005190767955173198,0.00036302275166267916,0.00017424025830952344,0.0005462370509671997,unknown
Q9D937,0.0004144583757370925,0.0005826230826635696,0.0005593251843894243,0.0005184450275865367,0.00036817084948404,0.0004289370646375937,0.000939889081365581,0.00034791015592005323,unknown
