,A_1,A_2,A_3,A_4,A_5,A_6,A_7,A_8,A_9,A_10,B_1,B_2,B_3,B_4,B_5,B_6,B_7,B_8,B_9,B_10,markers
AT3G09810,0.010555473708427318,0.018384038234508827,0.07876543020889785,0.10672044255775795,0.15239154980824213,0.24525631332960343,0.7525080278624384,0.9727740075023864,0.9023200678102679,0.8665199042438883,0.0,0.052152735593296126,0.11469760447143429,0.287837621654179,0.25618653328632696,0.3573617816942234,1.0,0.5645352128786074,0.8085748005188084,0.6648489589619492,unknown
AT4G39520,0.34662675382070696,0.0,0.1861479451921897,0.4419545204511682,0.4551653197287257,0.3313512020021749,1.0,0.7224617398089116,0.942140938839781,0.810801845300168,0.45963138628965344,0.2785087694149463,0.29025944839375495,0.30028643117855547,0.4398256138852772,0.2939697707869091,0.5759953723686386,0.8655442361773942,0.7999154068480986,0.9327138034377357,unknown
AT5G13450,0.0026453258159320607,0.0030215045385384763,0.23038330562149306,0.25755070775878103,0.2658926204129618,0.7397702780839959,0.6116146861532006,0.748119379755759,0.6666142767979761,1.0,0.0,0.2749195836260609,0.42939001604593374,0.7214001977421878,0.7503376569884264,0.5329890871876374,0.33694182076969514,0.649867402176839,0.6990933392495766,0.130672992784995,Mitochondrion
AT3G63460,0.0,0.09701975553155058,0.23295580732905166,0.2576498215644121,0.3971617938054987,0.5542967350587952,0.5346918005851861,0.7122470933369732,0.7684337874801394,0.8428414392292214,0.13316945724150994,0.0035965497663987957,0.11100168430517392,0.24971881850421454,0.30999694466540056,0.4435941709004181,0.954772651220462,0.5936794010130639,0.5977683462361911,1.0,unknown
AT4G35470,0.565025334492115,0.810704172627771,0.7587970792975663,0.5746917030612129,0.6078669593166345,0.2827736776638981,0.16641949579509002,0.10596875576791574,0.0,0.11258697794426734,0.40974869150124793,0.5183731286227311,0.465199029628429,0.5543092008816121,0.26320572292680433,0.2955910572924027,1.0,0.15518134672801304,0.144314210820669,0.17891176756456142,unknown
AT1G71860,0.053274606463834806,0.1541354665493118,0.07979062574329737,0.07244946771262147,0.3629615564755732,0.38442956441848825,0.6992581972128876,0.904457496684945,0.7978385904820615,0.8539420915045534,0.18299662616236267,0.0,0.07082928327520198,0.24269293832965652,0.3010614784720658,0.42102642428972753,1.0,0.7387758807570166,0.7184137930298696,0.6867412542826152,unknown
AT3G63130,0.08962582310961348,0.17069002474214343,0.4612806000463695,0.6570537256664507,0.7324417230531667,0.7521277832321888,0.5404393383011846,0.40507700588980544,0.4410665367554372,0.17061342142743904,0.0,0.2109350724871536,0.47764714285227877,0.4994267257835924,0.5687631935353323,0.4970436156156297,1.0,0.32042874540265803,0.42578510105858125,0.4203863854885731,unknown
AT1G20620,0.5735055400015233,0.0,0.4096194700983713,1.0,0.615037338188227,0.4682802693412202,0.6213649245600107,0.3503421522758613,0.433989310850937,0.44552078316680915,0.7051628445566716,0.395171472938834,0.26115455284403033,0.26131504327364713,0.36961079650943035,0.29991565943311954,0.8128976389798664,0.5553701087205186,0.5357207979462419,0.7213408987492073,unknown
AT1G63660,0.31233111975610384,0.1641663244139983,0.08093127272602943,0.16034916547700342,0.23958347612377112,0.26078312345792204,0.6882630243935369,0.6782079949324127,0.9852752644656659,0.8044154766191369,0.3671943767319337,0.08888960791661872,0.1545588165223204,0.0,0.04655711956808314,0.1412354139273775,0.6529754149920127,0.9335818611031446,1.0,0.989313623762052,unknown
AT1G18700,0.7583935186005054,1.0,0.8810641259251804,0.6791670066811897,0.42497815032844655,0.3017416254790675,0.5269147534218601,0.11559426135107716,0.0,0.21132741101086946,0.5352605013301605,0.7276166257658858,0.8380235765236833,0.8231859801093415,0.5663383798254532,0.4314217545243602,0.6237150319209656,0.21650993247385117,0.06629436571764025,0.07081471637375987,unknown
AT1G62380,0.01858715412489477,0.0,0.13420498537214007,0.17125381089933633,0.21404861808141645,0.4318432809380758,1.0,0.954394820847439,0.7460699498839358,0.9489712782612335,0.09031117647942478,0.054924880264644885,0.128522445650224,0.3276541548241342,0.3715577564072027,0.37170336046697194,0.9402155028900228,0.8559052319320233,0.8455676116666454,0.6330117778271778,unknown
AT3G26830,0.5934194241133286,0.9603254187560106,1.0,0.5072771837143137,0.44169078565580405,0.2806211271535738,0.12564461009243105,0.03332616839562379,0.045507773059259404,0.07645210341452785,0.5576281703795009,0.632572013012914,0.608528671996993,0.4695402518609157,0.4214175264591919,0.3524877797746508,0.801727343551625,0.0,0.028057674265280705,0.192305186483944,unknown
AT1G70810,0.7855756155487419,0.5443288903347134,0.7744158421471673,0.7742619073008232,0.47909642523301593,0.49046956392925195,0.03989294915755838,0.043084286569494555,0.029488005319406062,0.03148489796864508,1.0,0.7156078122067656,0.6655119605459929,0.6206940134648021,0.4535327008035212,0.21255350506250154,0.25273970113784794,0.013367213299325737,0.0580914769880607,0.0,unknown
AT1G58270,0.0,0.21809902652578103,0.3142842564656728,0.2750713249698087,0.4343592614525439,0.4166137835610728,0.6701474080710228,0.5442417391920512,0.666671879313687,0.8391757560438056,0.10898452763456645,0.1513470832857065,0.32793288527984576,0.3383052852845037,0.341593187897178,0.5259453190024111,0.32226447413502757,0.43516946128429823,1.0,0.8271222263659443,unknown
AT1G69340,0.8808965860100628,0.4442122626184526,0.4774958718926385,0.492273690403483,0.3115060330616829,0.12026806055598586,0.10995005743245005,0.043766757711708126,0.013034305521887238,0.023539819872762234,1.0,0.6662779853064754,0.37217795588652225,0.3808607647586922,0.13097758362273862,0.050694203126225225,0.19215040746666337,0.07108780877465626,0.052716741820093296,0.0,unknown
AT2G30970,0.0,0.10783778091060052,0.6955572657610862,0.3618570952183845,0.42623834542419425,0.5805310468253141,0.4513107354484814,0.7965737773697978,0.8646721639035214,0.6441590998554794,0.004146178710653739,0.17780918937118328,0.15526251854372444,0.22806225015200957,0.3538379881409234,0.5248738217212406,1.0,0.6629587542258976,0.828222706299165,0.9935639181776759,unknown
AT4G34450,0.2504737532991573,0.009850640251523168,0.09046250595513741,0.15244430762151298,0.24862429142993292,0.21465584133197738,0.7172925289091077,0.6759961503475039,0.7308992107546983,0.764418918546247,0.2632805772285002,0.056532966177937904,0.0,0.058818148262253823,0.09286517277546996,0.13971726674464843,1.0,0.61007025353284,0.8145359445199648,0.8192978062090837,unknown
AT3G23190,0.6693016760538777,0.9397198031146975,1.0,0.22905364080681492,0.7940145384422725,0.4576184267856772,0.3530935446054534,0.3262609301175415,0.2133602528965072,0.30423886391766125,0.6380893692848886,0.6460659031555216,0.7656780783253458,0.8856696659427982,0.9293135386383358,0.7461356618110624,0.3773533332232659,0.0,0.18161896700021823,0.11673715173666945,unknown
AT2G43920,0.23579662032585133,0.0,0.24696486015355432,0.44443797222321796,0.48180326704451165,0.501914074646689,0.8766945242035677,0.8622885935882035,0.9798425087062561,0.8365703675188411,0.1527789538893273,0.1893695014620438,0.24452657166456065,0.3699119971286139,0.3107709753217453,0.8839703182347163,0.45932334507251404,1.0,0.9610052928194508,0.8946558256023122,unknown
AT3G11710,0.0,0.16868460178038724,0.46429505712344044,0.17108539292109287,0.28462533298363174,0.6808213117843906,0.4016086155141645,0.6062755653515822,0.6564514536799502,0.7482350243394995,0.23006315887175924,0.26078452497947796,0.20046024664923331,0.3808377765502116,0.18843168338153843,0.1705215489278876,1.0,0.37794572370714663,0.99469286007391,0.37834483233697547,unknown
AT4G04860,0.68694267863492,0.779362273083951,1.0,0.7960641820559817,0.531641533555686,0.26008511544886115,0.2817825932744267,0.1340580787679801,0.0,0.03288536026002855,0.5310566224381789,0.7778956125588654,0.6987916950091386,0.6954219467559244,0.41415482097692224,0.2809628174148627,0.6590649991115252,0.17501488644348553,0.12161345352567365,0.1488449608472584,unknown
AT4G36630,1.0,0.5019210645688972,0.3781041980943562,0.2571231320534809,0.22477870590309126,0.19325803560542607,0.3349428066816622,0.21002597480172006,0.21242616432900213,0.0,0.4316632583198911,0.42279911864434233,0.2760670123555991,0.26663153542982954,0.22791112469533953,0.23249292977813193,0.5182379761110902,0.3175048219737642,0.2282302354727016,0.3910420725695268,unknown
AT3G23750,0.76903905129471,0.7475438657838893,0.8038027143728173,1.0,0.9846113730939515,0.6297798421526964,0.4656506458157662,0.0,0.1449619315854792,0.13893377609642021,0.6380831687342496,0.7947147111847532,0.5286340264940771,0.6049211566498428,0.5507527793841239,0.31307039927764335,0.7747259412445909,0.681176166207113,0.14654742103297044,0.651697455298106,unknown
AT3G23400,0.10379580859940557,0.16506455898005506,0.2871678589096474,0.157795596280793,0.03668546109861208,0.0,0.06797177002132075,0.9934991355949865,1.0,0.8599610443872943,0.2550058638431381,0.3793534162168347,0.44868053578661843,0.4283118418443346,0.2040057772036222,0.1379855063921588,0.7213065871495115,0.29124676444482206,0.18096493302394648,0.6250800079671278,Plastid
AT1G77590,0.09333763495576797,0.5217966722982124,1.0,0.8471870386201056,0.9493403441855627,0.961371714601783,0.9749940763387114,0.5099414405805577,0.8057405910476537,0.49336331187381616,0.0,0.4843729703880494,0.7989828930704287,0.89585178116625,0.9272815230661962,0.9201941778094227,0.9863307391969725,0.9483719661124537,0.5762146234651263,0.6194721359765673,Plastid
AT5G10860,0.096066709627036,0.1751876656536197,0.32530151320997513,0.4323776157497682,0.6399476046533108,0.9893710252978833,0.5628192841438877,0.8529959734440927,0.9486639375087571,0.9989868821689994,0.0,0.20902298250873705,0.44284858470747784,0.47720119493173324,0.7667345033227266,0.9509625895349371,1.0,0.6996703638264475,0.8444060519505989,0.6308719310083468,unknown
AT4G30600,0.09529863620323545,0.5523871259424683,0.4375944884478381,0.2461730879872281,0.23685898826659688,0.22629429569863632,0.17175724274847215,0.548641044545675,0.11904120457103064,0.16333568735330398,0.09095448088364616,0.28585571278707816,0.35576060646426366,0.061783227920356724,0.18094721797094335,0.12642947973253219,0.5956649651656204,0.09998609820779304,0.0,1.0,unknown
AT2G31570,0.6342171218189379,0.0,0.9582631065952023,0.6039194550281867,0.5220978878287413,0.5593347990048184,0.8498531460962411,0.6847736382980453,0.7941964611031469,0.6818367111466822,0.9626891613080537,0.6610289641165296,0.670125802798364,0.6329755156041769,0.5345295328603531,0.6039129464386218,1.0,0.5652015598881925,0.0,0.6580288439057101,unknown
AT5G58090,0.5886836417306508,1.0,0.6869281631543098,0.4847745013117891,0.3707586244361193,0.33923820721697995,0.17118762876194848,0.1621337087527537,0.056241703843629566,0.0,0.6723495037237144,0.6049124771370846,0.4901847901455787,0.4399962892217932,0.3526388396451354,0.33322066129710715,0.13973311734949206,0.18335551552292512,0.3111645178031517,0.332390459302298,unknown
AT4G33070,0.5148443092916601,0.39321545043149125,0.22389463526381143,0.24454080529850641,0.2196362442552299,0.17769475066637244,0.4876808979931615,0.30421377987573084,0.24037533062690705,0.3507228900426469,0.038344248187994985,0.11823915797606448,0.0,0.4768117566010871,0.3214788867171922,0.24709759943327717,1.0,0.10276474889479896,0.20002742513897745,0.6520552613868761,unknown
AT4G16180,0.38306984682478723,0.21547852769148604,0.5177340714791178,1.0,0.4793042981860847,0.28425608626990284,0.6683093510313923,0.9536941124848161,0.0,0.7861234967197712,0.43602505879764536,0.5807257456902792,0.6775091461459027,0.6075854344829041,0.5272375689580655,0.32498056497124533,0.6208923933457564,0.3318882922516065,0.6261424211554804,0.5549831648884729,unknown
AT3G58510,0.08091235279505204,0.09530295595647334,0.3006351276003685,0.20518069704066308,0.2216016591545281,0.22045117217097743,0.7413133826028417,0.7370881291007476,0.8181397516038217,1.0,0.23513129037363156,0.026261817414482268,0.29732037903706954,0.09200312326780631,0.0,0.262109190502313,0.9899974627647252,0.636122343230563,0.9606525593078061,0.9210270621270765,unknown
AT4G36195,0.14874209066099914,0.024743724582252224,0.038844303339030134,0.065756138237477,0.00638617713691926,0.08730932466714146,0.6336976547117581,0.7276716547949978,0.7506034854675305,0.6563143645599975,0.18394354048431702,0.10132829368303434,0.07357860971701455,0.07228815635808544,0.0,0.10218824040980494,1.0,0.6178388335209654,0.6704571946118837,0.31844605294001316,unknown
AT3G55410,0.21535228469057308,0.24408299329664607,0.243383335274186,0.3454227824786803,0.38652094712443974,0.5384214107582697,0.7245205115119535,0.7703502707225326,0.7973547878621841,0.8959514004044724,0.0,0.2112573371100505,0.16169563820806995,0.29787404772794784,0.40922595725073935,0.5206712284806511,0.6567435352018396,0.9511548667301447,0.9527381058664546,1.0,unknown
AT2G33070,0.3783407358759871,0.3270880774699321,0.2108849701076682,0.5400423671500246,0.4716746386429594,0.3037754415727863,0.0,0.5119491200442401,1.0,0.04237256797363235,0.23002486141967263,0.20500234579020532,0.20198333282125955,0.2723437648161834,0.25660813634725016,0.29546899873973054,0.25158717037994,0.6280359478458607,0.622195766022368,0.8228775908686319,unknown
AT3G10730,0.08395354214008836,0.31329530817607065,0.5445288969401598,0.6189387883592491,0.7894265134364822,0.6343486020856387,0.7951377400176382,0.8111079149605062,0.77551794376607,1.0,0.0,0.6029737018043235,0.8285154198159008,0.9716514533678131,0.9733148274317628,0.478760614763866,0.523007839499713,0.6515184293379608,0.7132049763196902,0.6233080174725665,unknown
AT1G80460,0.12379554045386458,0.13266185492652444,0.06867636803399234,0.08529889093750462,0.19096737687288895,0.2188649817647548,0.8197668740584035,0.8638468584530117,0.8949194970969007,0.936598217016383,0.20769380552002253,0.06105263170168144,0.0,0.03354921918824211,0.10494377500066171,0.21196103595827823,0.9812458090533892,0.8226140476740983,0.9123361413477232,1.0,unknown
AT2G40290,0.06916441254846376,0.0,0.031618865003100106,0.2695196065064243,0.21974870638325786,0.3308400488765447,0.2585827395696736,0.37026419850949266,0.2630074569759802,1.0,0.10415669848055552,0.08623572345923876,0.1453744652949504,0.20468427637286704,0.20866598516738533,0.2323411606699246,0.4093290708811672,0.3393063323583154,0.45400071223536925,0.6286516094531637,unknown
AT2G20530,0.27140425944092744,0.0,0.5363925449282686,0.6903910122328758,0.4004019035528205,0.7248995025795913,0.6988636097871752,0.5042949458749962,0.8336872322180603,0.9032484277681688,0.2426454902852992,0.6882967834663947,0.7919087808393336,0.9384485457513951,0.2886402784319335,0.46046156697068613,1.0,0.6555342302081449,0.4099833499749665,0.08766441245473021,Mitochondrion
AT1G19360,0.0,0.18452266874312725,0.29783828217110436,0.5863780387811592,0.6494253110480026,0.4399653366467685,0.7220052209559016,0.5579582976847749,0.33944800087908295,0.6648930448010103,0.05239592688498367,0.09883606942717223,0.299313667246616,0.5643763972506813,0.6839881706420059,0.6791941806175565,1.0,0.45878543970933366,0.3699082160660198,0.2356361269148718,Golgi
AT2G05170,0.7340968515319758,0.3552575505170316,0.1560266497193584,0.1590442142512163,0.08335247357866031,0.017261114686771384,0.12425600843092234,0.16297114005266722,0.0748428104484465,0.1029457016524837,1.0,0.3513101353376414,0.18075222146156833,0.04661024649148429,0.04091768697803254,0.0,0.04201230159307048,0.10633248339814308,0.17806225753241844,0.024057186666061617,unknown
AT3G05230,0.693436367524811,0.8645899537641676,0.786637527075991,0.7792364170323678,0.5124190126062339,0.4252609922950493,0.34052157620302514,0.3096307007879094,0.21691950199247087,0.18989694107229874,0.7042104132767067,1.0,0.890122133269166,0.8356855168021916,0.7144988630194269,0.3382665502372515,0.162334946949019,0.23372273894597603,0.23970783583401392,0.0,unknown
AT5G36230,0.0,0.8811765014029883,0.21462244203456848,0.4472354280184468,0.4013442041561691,0.3175973164889615,0.5793874984187452,0.4195239831140051,0.4528797422864046,0.6295055270290608,0.2787513609293212,0.6023945606362647,0.33490291707837433,0.48350748372617364,0.3478977167998446,0.26607128416961695,1.0,0.17676876563783223,0.30720215918025934,0.5457764135407971,unknown
AT3G03330,0.5833336420809611,0.9758924067212107,0.7699120921932742,0.6803100117951655,0.5382202788183497,0.3976863999663158,0.40931194415287403,0.3286424595698755,0.29967798817178404,0.2183153796273425,0.7010459904303831,0.8195594275735979,0.7136935483731006,0.7302325111101041,0.5858177613543323,0.3191739709375543,0.0,0.23795804455526326,0.09382135630858367,1.0,unknown
