cv_index,true_label,pred_label,pred_prob
4.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.6394829750061035
4.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.6966016888618469
5.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.5504280924797058
5.0,Mitochondria matrix,Mitochondria matrix,0.8014076352119446
4.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.940002977848053
1.0,Nucleosol,Nucleosol,0.9341564178466797
2.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.930486261844635
5.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.9422898292541504
2.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.9850000143051147
2.0,"ER, peroxisome","ER, peroxisome",0.8431858420372009
1.0,Nucleosol,Nucleosol,0.9646720886230469
4.0,"ER, peroxisome","ER, peroxisome",0.7056027054786682
3.0,Cytosol_2,Cytosol_2,0.641610860824585
1.0,Cytosol_4,Cytosol_4,0.6807775497436523
1.0,Mitochondria matrix,Mitochondria matrix,0.9857168197631836
2.0,Cytosol_3,Cytosol_4,0.4675391614437103
4.0,Cytosol_5,Cytosol_5,0.5097089409828186
2.0,Nucleosol,Nucleus (speckles),0.7906656265258789
1.0,Cytosol_4,Cytosol_3,0.4325677752494812
3.0,Cytosol_5,Cytosol_5,0.692299485206604
2.0,Mitochondria membrane,Mitochondria membrane,0.9925548434257507
1.0,Mitochondria membrane,Mitochondria membrane,0.6743067502975464
4.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.9333954453468323
1.0,Cytosol_5,Cytosol_5,0.3595277667045593
5.0,Nucleus (speckles),Nucleus (speckles),0.4905471205711365
2.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.6920920014381409
5.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.538030207157135
2.0,Cytosol_5,Cytosol_5,0.5826478004455566
5.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.566085159778595
4.0,Cytosol_5,Cytosol_5,0.3465496897697449
5.0,Cytosol_1,Cytosol_1,0.9864039421081543
2.0,Cytosol_2,Cytosol_2,0.5550889372825623
4.0,Cytosol_2,Cytosol_1,0.6614890098571777
1.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.7486797571182251
5.0,Cytosol_2,Cytosol_1,0.46117955446243286
1.0,Cytosol_1,Cytosol_1,0.7149708271026611
3.0,Cytosol_2,Cytosol_2,0.7309642434120178
2.0,Cytosol_2,Cytosol_2,0.7403257489204407
2.0,"ER, peroxisome","ER, peroxisome",0.8877672553062439
5.0,Nucleus (speckles),Nucleus (speckles),0.6125850677490234
5.0,"ER, peroxisome","ER, peroxisome",0.7720419764518738
1.0,Cytosol_3,Cytosol_3,0.5527083873748779
4.0,Cytosol_3,Cytosol_1,0.4888915717601776
4.0,Nucleus (speckles),Nucleus (speckles),0.7425963282585144
5.0,"ER, peroxisome","ER, Mitochondrion",0.4884576201438904
3.0,Cytosol_3,Cytosol_3,0.39081093668937683
3.0,Nucleosol,Nucleosol,0.9732829332351685
2.0,"ER, Mitochondrion","ER, Mitochondrion",0.6086009740829468
3.0,Cytosol_2,Cytosol_1,0.6373605132102966
5.0,Cytosol_3,Cytosol_3,0.3020460903644562
3.0,Cytosol_4,Cytosol_3,0.5616132020950317
3.0,Cytosol_1,Cytosol_1,0.40538713335990906
4.0,Cytosol_4,Cytosol_4,0.36684924364089966
4.0,Cytosol_2,Cytosol_2,0.6066969037055969
1.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.9477381706237793
1.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.775222897529602
2.0,Cytosol_3,Cytosol_2,0.5192143321037292
5.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.9442738890647888
5.0,Mitochondria matrix,Mitochondria matrix,0.6859862804412842
1.0,Cytosol_1,Cytosol_3,0.5627696514129639
2.0,Cytosol_2,Cytosol_1,0.8640267252922058
3.0,"ER, Mitochondrion","ER, Mitochondrion",0.8225809335708618
3.0,"Golgi, Endo/Lyosome","ER, Mitochondrion",0.567899227142334
2.0,Cytosol_5,Cytosol_5,0.35397079586982727
1.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.6069706678390503
2.0,Cytosol_4,Cytosol_4,0.5600231885910034
1.0,Cytosol_2,Cytosol_2,0.4044969081878662
3.0,Nucleosol,Nucleosol,0.8761069178581238
5.0,Nucleosol,Nucleosol,0.9758804440498352
1.0,Cytosol_4,Cytosol_4,0.5775661468505859
1.0,Cytosol_5,Cytosol_4,0.4581834673881531
1.0,Mitochondria matrix,Mitochondria matrix,0.8516978621482849
3.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.5604854226112366
2.0,"Golgi, Endo/Lyosome","Nucleosol, Ribosome",0.5336735248565674
1.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.8258147239685059
5.0,Cytosol_3,Cytosol_3,0.616138756275177
3.0,Nucleus (speckles),Nucleus (speckles),0.9817164540290833
2.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.9857520461082458
2.0,Cytosol_5,Cytosol_5,0.5133205652236938
2.0,Cytosol_5,Cytosol_5,0.4022107422351837
2.0,Cytosol_4,Cytosol_4,0.6143370866775513
4.0,Cytosol_4,Cytosol_4,0.5842092037200928
2.0,"ER, Mitochondrion","ER, Mitochondrion",0.8055692911148071
4.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.8916919231414795
3.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.7001271843910217
3.0,Nucleus (speckles),Nucleus (speckles),0.9863163828849792
3.0,Nucleus (speckles),Nucleus (speckles),0.873720109462738
4.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.9621492624282837
3.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.42613059282302856
1.0,Cytosol_4,Cytosol_5,0.7354947924613953
3.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.9909610152244568
1.0,Nucleus (speckles),Nucleus (Nucleolus),0.6408125162124634
2.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.77427077293396
4.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.5229219794273376
2.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.9778178930282593
2.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.9413965940475464
5.0,Plasma Membrane,Plasma Membrane,0.7179598212242126
4.0,"ER, peroxisome","ER, peroxisome",0.9089329838752747
4.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.5055837035179138
2.0,Plasma Membrane,Plasma Membrane,0.74538254737854
5.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.9282053709030151
4.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.5322569608688354
4.0,Cytosol_5,Cytosol_4,0.3900960683822632
5.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.7088283896446228
3.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.888801097869873
4.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.5808529257774353
4.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.5217901468276978
5.0,Cytosol_1,Cytosol_1,0.7720651030540466
3.0,Cytosol_3,Cytosol_5,0.4679301381111145
3.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.6090915203094482
1.0,Nucleosol,Nucleosol,0.8765828013420105
3.0,Nucleosol,Nucleosol,0.9884878993034363
2.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.9122896194458008
4.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.7515695095062256
3.0,Nucleus (speckles),Nucleus (speckles),0.791491687297821
5.0,Nucleosol,Nucleosol,0.9905875325202942
3.0,Nucleosol,Nucleosol,0.5389233827590942
2.0,Nucleus (speckles),Mitochondria matrix,0.8854053020477295
1.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.9068406820297241
5.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.5642949938774109
2.0,Nucleosol,Nucleosol,0.9541305303573608
4.0,Nucleus (speckles),Nucleus (speckles),0.8115358352661133
3.0,Cytosol_4,Cytosol_3,0.5281385779380798
2.0,Nucleus (Nucleolus),Nucleus (speckles),0.5080327391624451
3.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.7023042440414429
2.0,Nucleosol,Nucleosol,0.5525172352790833
1.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.7392348051071167
2.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.8054826259613037
2.0,Nucleus (speckles),Mitochondria membrane,0.5209628939628601
5.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.5704848170280457
3.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.9771106243133545
4.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.8848921060562134
1.0,Cytosol_2,Cytosol_2,0.3884674906730652
2.0,"Nucleosol, Ribosome",Nucleus (Nucleolus),0.5828591585159302
1.0,Nucleus (speckles),Nucleus (Nucleolus),0.603002667427063
2.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.9866718649864197
3.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.9896360039710999
1.0,Nucleus (speckles),Nucleus (speckles),0.26330044865608215
4.0,Nucleus (speckles),Nucleus (speckles),0.920133650302887
1.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.8586315512657166
1.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.9139209389686584
5.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.7827786207199097
4.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.940210223197937
4.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.5050567984580994
5.0,"Nucleosol, Ribosome",Nucleosol,0.7531815767288208
2.0,Cytosol_1,Cytosol_4,0.4105950593948364
5.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.9802982211112976
3.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.983141303062439
2.0,Cytosol_1,Cytosol_1,0.9993174076080322
